x, u_gen, u_spec
0.822823, 0.176946, 0.176946
0.823824, 0.175948, 0.175948
0.824825, 0.174949, 0.174949
0.825826, 0.173951, 0.173951
0.826827, 0.172953, 0.172953
0.827828, 0.171954, 0.171954
0.828829, 0.170956, 0.170956
0.829830, 0.169957, 0.169957
0.830831, 0.168959, 0.168959
0.831832, 0.167961, 0.167961
0.832833, 0.166962, 0.166962
0.833834, 0.165963, 0.165963
0.834835, 0.164965, 0.164965
0.835836, 0.163966, 0.163966
0.836837, 0.162968, 0.162968
0.837838, 0.161969, 0.161969
0.838839, 0.160970, 0.160970
0.839840, 0.159972, 0.159972
0.840841, 0.158973, 0.158973
0.841842, 0.157974, 0.157974
0.842843, 0.156976, 0.156976
0.843844, 0.155977, 0.155977
0.844845, 0.154978, 0.154978
0.845846, 0.153979, 0.153979
0.846847, 0.152980, 0.152980
0.847848, 0.151981, 0.151981
0.848849, 0.150983, 0.150983
0.849850, 0.149984, 0.149984
0.850851, 0.148985, 0.148985
0.851852, 0.147986, 0.147986
0.852853, 0.146987, 0.146987
0.853854, 0.145988, 0.145988
0.854855, 0.144989, 0.144989
0.855856, 0.143990, 0.143990
0.856857, 0.142991, 0.142991
0.857858, 0.141992, 0.141992
0.858859, 0.140993, 0.140993
0.859860, 0.139994, 0.139994
0.860861, 0.138995, 0.138995
0.861862, 0.137995, 0.137995
0.862863, 0.136996, 0.136996
0.863864, 0.135997, 0.135997
0.864865, 0.134998, 0.134998
0.865866, 0.133999, 0.133999
0.866867, 0.132999, 0.132999
0.867868, 0.132000, 0.132000
0.868869, 0.131001, 0.131001
0.869870, 0.130002, 0.130002
0.870871, 0.129002, 0.129002
0.871872, 0.128003, 0.128003
0.872873, 0.127004, 0.127004
0.873874, 0.126004, 0.126004
0.874875, 0.125005, 0.125005
0.875876, 0.124006, 0.124006
0.876877, 0.123006, 0.123006
0.877878, 0.122007, 0.122007
0.878879, 0.121008, 0.121008
0.879880, 0.120008, 0.120008
0.880881, 0.119009, 0.119009
0.881882, 0.118009, 0.118009
0.882883, 0.117010, 0.117010
0.883884, 0.116010, 0.116010
0.884885, 0.115011, 0.115011
0.885886, 0.114011, 0.114011
0.886887, 0.113012, 0.113012
0.887888, 0.112012, 0.112012
0.888889, 0.111013, 0.111013
0.889890, 0.110013, 0.110013
0.890891, 0.109013, 0.109013
0.891892, 0.108014, 0.108014
0.892893, 0.107014, 0.107014
0.893894, 0.106015, 0.106015
0.894895, 0.105015, 0.105015
0.895896, 0.104015, 0.104015
0.896897, 0.103016, 0.103016
0.897898, 0.102016, 0.102016
0.898899, 0.101016, 0.101016
0.899900, 0.100017, 0.100017
0.900901, 0.099017, 0.099017
0.901902, 0.098017, 0.098017
0.902903, 0.097017, 0.097017
0.903904, 0.096018, 0.096018
0.904905, 0.095018, 0.095018
0.905906, 0.094018, 0.094018
0.906907, 0.093018, 0.093018
0.907908, 0.092019, 0.092019
0.908909, 0.091019, 0.091019
0.909910, 0.090019, 0.090019
0.910911, 0.089019, 0.089019
0.911912, 0.088019, 0.088019
0.912913, 0.087019, 0.087019
0.913914, 0.086019, 0.086019
0.914915, 0.085020, 0.085020
0.915916, 0.084020, 0.084020
0.916917, 0.083020, 0.083020
0.917918, 0.082020, 0.082020
0.918919, 0.081020, 0.081020
0.919920, 0.080020, 0.080020
0.920921, 0.079020, 0.079020
0.921922, 0.078020, 0.078020
0.922923, 0.077020, 0.077020
0.923924, 0.076020, 0.076020
0.924925, 0.075020, 0.075020
0.925926, 0.074020, 0.074020
0.926927, 0.073020, 0.073020
0.927928, 0.072020, 0.072020
0.928929, 0.071020, 0.071020
0.929930, 0.070020, 0.070020
0.930931, 0.069020, 0.069020
0.931932, 0.068020, 0.068020
0.932933, 0.067020, 0.067020
0.933934, 0.066020, 0.066020
0.934935, 0.065020, 0.065020
0.935936, 0.064020, 0.064020
0.936937, 0.063020, 0.063020
0.937938, 0.062020, 0.062020
0.938939, 0.061020, 0.061020
0.939940, 0.060019, 0.060019
0.940941, 0.059019, 0.059019
0.941942, 0.058019, 0.058019
0.942943, 0.057019, 0.057019
0.943944, 0.056019, 0.056019
0.944945, 0.055019, 0.055019
0.945946, 0.054019, 0.054019
0.946947, 0.053018, 0.053018
0.947948, 0.052018, 0.052018
0.948949, 0.051018, 0.051018
0.949950, 0.050018, 0.050018
0.950951, 0.049018, 0.049018
0.951952, 0.048017, 0.048017
0.952953, 0.047017, 0.047017
0.953954, 0.046017, 0.046017
0.954955, 0.045017, 0.045017
0.955956, 0.044017, 0.044017
0.956957, 0.043016, 0.043016
0.957958, 0.042016, 0.042016
0.958959, 0.041016, 0.041016
0.959960, 0.040016, 0.040016
0.960961, 0.039015, 0.039015
0.961962, 0.038015, 0.038015
0.962963, 0.037015, 0.037015
0.963964, 0.036014, 0.036014
0.964965, 0.035014, 0.035014
0.965966, 0.034014, 0.034014
0.966967, 0.033013, 0.033013
0.967968, 0.032013, 0.032013
0.968969, 0.031013, 0.031013
0.969970, 0.030013, 0.030013
0.970971, 0.029012, 0.029012
0.971972, 0.028012, 0.028012
0.972973, 0.027011, 0.027011
0.973974, 0.026011, 0.026011
0.974975, 0.025011, 0.025011
0.975976, 0.024010, 0.024010
0.976977, 0.023010, 0.023010
0.977978, 0.022010, 0.022010
0.978979, 0.021009, 0.021009
0.979980, 0.020009, 0.020009
0.980981, 0.019008, 0.019008
0.981982, 0.018008, 0.018008
0.982983, 0.017008, 0.017008
0.983984, 0.016007, 0.016007
0.984985, 0.015007, 0.015007
0.985986, 0.014006, 0.014006
0.986987, 0.013006, 0.013006
0.987988, 0.012006, 0.012006
0.988989, 0.011005, 0.011005
0.989990, 0.010005, 0.010005
0.990991, 0.009004, 0.009004
0.991992, 0.008004, 0.008004
0.992993, 0.007003, 0.007003
0.993994, 0.006003, 0.006003
0.994995, 0.005002, 0.005002
0.995996, 0.004002, 0.004002
0.996997, 0.003001, 0.003001
0.997998, 0.002001, 0.002001
0.998999, 0.001000, 0.001000
1.000000, 0.000000, 0.000000
