x, u_gen, u_spec
0.520089, 0.474423, 0.474423
0.520405, 0.474124, 0.474124
0.520721, 0.473825, 0.473825
0.521038, 0.473526, 0.473526
0.521354, 0.473227, 0.473227
0.521670, 0.472928, 0.472928
0.521987, 0.472629, 0.472629
0.522303, 0.472329, 0.472329
0.522619, 0.472030, 0.472030
0.522936, 0.471731, 0.471731
0.523252, 0.471431, 0.471431
0.523568, 0.471132, 0.471132
0.523885, 0.470832, 0.470832
0.524201, 0.470533, 0.470533
0.524518, 0.470233, 0.470233
0.524834, 0.469933, 0.469933
0.525150, 0.469634, 0.469634
0.525467, 0.469334, 0.469334
0.525783, 0.469034, 0.469034
0.526099, 0.468734, 0.468734
0.526416, 0.468434, 0.468434
0.526732, 0.468134, 0.468134
0.527048, 0.467834, 0.467834
0.527365, 0.467534, 0.467534
0.527681, 0.467234, 0.467234
0.527997, 0.466934, 0.466934
0.528314, 0.466633, 0.466633
0.528630, 0.466333, 0.466333
0.528947, 0.466033, 0.466033
0.529263, 0.465732, 0.465732
0.529579, 0.465432, 0.465432
0.529896, 0.465131, 0.465131
0.530212, 0.464831, 0.464831
0.530528, 0.464530, 0.464530
0.530845, 0.464229, 0.464229
0.531161, 0.463929, 0.463929
0.531477, 0.463628, 0.463628
0.531794, 0.463327, 0.463327
0.532110, 0.463026, 0.463026
0.532426, 0.462725, 0.462725
0.532743, 0.462424, 0.462424
0.533059, 0.462123, 0.462123
0.533376, 0.461822, 0.461822
0.533692, 0.461521, 0.461521
0.534008, 0.461220, 0.461220
0.534325, 0.460919, 0.460919
0.534641, 0.460618, 0.460618
0.534957, 0.460316, 0.460316
0.535274, 0.460015, 0.460015
0.535590, 0.459714, 0.459714
0.535906, 0.459412, 0.459412
0.536223, 0.459111, 0.459111
0.536539, 0.458809, 0.458809
0.536855, 0.458508, 0.458508
0.537172, 0.458206, 0.458206
0.537488, 0.457904, 0.457904
0.537804, 0.457603, 0.457603
0.538121, 0.457301, 0.457301
0.538437, 0.456999, 0.456999
0.538754, 0.456697, 0.456697
0.539070, 0.456395, 0.456395
0.539386, 0.456093, 0.456093
0.539703, 0.455791, 0.455791
0.540019, 0.455489, 0.455489
0.540335, 0.455187, 0.455187
0.540652, 0.454885, 0.454885
0.540968, 0.454583, 0.454583
0.541284, 0.454281, 0.454281
0.541601, 0.453979, 0.453979
0.541917, 0.453676, 0.453676
0.542233, 0.453374, 0.453374
0.542550, 0.453072, 0.453072
0.542866, 0.452769, 0.452769
0.543183, 0.452467, 0.452467
0.543499, 0.452164, 0.452164
0.543815, 0.451862, 0.451862
0.544132, 0.451559, 0.451559
0.544448, 0.451256, 0.451256
0.544764, 0.450954, 0.450954
0.545081, 0.450651, 0.450651
0.545397, 0.450348, 0.450348
0.545713, 0.450045, 0.450045
0.546030, 0.449742, 0.449742
0.546346, 0.449439, 0.449439
0.546662, 0.449137, 0.449137
0.546979, 0.448834, 0.448834
0.547295, 0.448530, 0.448530
0.547612, 0.448227, 0.448227
0.547928, 0.447924, 0.447924
0.548244, 0.447621, 0.447621
0.548561, 0.447318, 0.447318
0.548877, 0.447015, 0.447015
0.549193, 0.446711, 0.446711
0.549510, 0.446408, 0.446408
0.549826, 0.446105, 0.446105
0.550142, 0.445801, 0.445801
0.550459, 0.445498, 0.445498
0.550775, 0.445194, 0.445194
0.551091, 0.444891, 0.444891
0.551408, 0.444587, 0.444587
0.551724, 0.444284, 0.444284
0.552040, 0.443980, 0.443980
0.552357, 0.443676, 0.443676
0.552673, 0.443373, 0.443373
0.552990, 0.443069, 0.443069
0.553306, 0.442765, 0.442765
0.553622, 0.442461, 0.442461
0.553939, 0.442157, 0.442157
0.554255, 0.441853, 0.441853
0.554571, 0.441549, 0.441549
0.554888, 0.441245, 0.441245
0.555204, 0.440941, 0.440941
0.555520, 0.440637, 0.440637
0.555837, 0.440333, 0.440333
0.556153, 0.440029, 0.440029
0.556469, 0.439725, 0.439725
0.556786, 0.439420, 0.439420
0.557102, 0.439116, 0.439116
0.557419, 0.438812, 0.438812
0.557735, 0.438507, 0.438507
0.558051, 0.438203, 0.438203
0.558368, 0.437899, 0.437899
0.558684, 0.437594, 0.437594
0.559000, 0.437290, 0.437290
0.559317, 0.436985, 0.436985
0.559633, 0.436681, 0.436681
0.559949, 0.436376, 0.436376
0.560266, 0.436071, 0.436071
0.560582, 0.435767, 0.435767
0.560898, 0.435462, 0.435462
0.561215, 0.435157, 0.435157
0.561531, 0.434852, 0.434852
0.561848, 0.434547, 0.434547
0.562164, 0.434243, 0.434243
0.562480, 0.433938, 0.433938
0.562797, 0.433633, 0.433633
0.563113, 0.433328, 0.433328
0.563429, 0.433023, 0.433023
0.563746, 0.432718, 0.432718
0.564062, 0.432413, 0.432413
0.564378, 0.432107, 0.432107
0.564695, 0.431802, 0.431802
0.565011, 0.431497, 0.431497
0.565327, 0.431192, 0.431192
0.565644, 0.430887, 0.430887
0.565960, 0.430581, 0.430581
0.566276, 0.430276, 0.430276
0.566593, 0.429971, 0.429971
0.566909, 0.429665, 0.429665
0.567226, 0.429360, 0.429360
0.567542, 0.429054, 0.429054
0.567858, 0.428749, 0.428749
0.568175, 0.428443, 0.428443
0.568491, 0.428138, 0.428138
0.568807, 0.427832, 0.427832
0.569124, 0.427526, 0.427526
0.569440, 0.427221, 0.427221
0.569756, 0.426915, 0.426915
0.570073, 0.426609, 0.426609
0.570389, 0.426303, 0.426303
0.570705, 0.425998, 0.425998
0.571022, 0.425692, 0.425692
0.571338, 0.425386, 0.425386
0.571655, 0.425080, 0.425080
0.571971, 0.424774, 0.424774
0.572287, 0.424468, 0.424468
0.572604, 0.424162, 0.424162
0.572920, 0.423856, 0.423856
0.573236, 0.423550, 0.423550
0.573553, 0.423244, 0.423244
0.573869, 0.422938, 0.422938
0.574185, 0.422632, 0.422632
0.574502, 0.422325, 0.422325
0.574818, 0.422019, 0.422019
0.575134, 0.421713, 0.421713
0.575451, 0.421407, 0.421407
0.575767, 0.421100, 0.421100
0.576084, 0.420794, 0.420794
0.576400, 0.420487, 0.420487
0.576716, 0.420181, 0.420181
0.577033, 0.419875, 0.419875
0.577349, 0.419568, 0.419568
0.577665, 0.419262, 0.419262
0.577982, 0.418955, 0.418955
0.578298, 0.418648, 0.418648
0.578614, 0.418342, 0.418342
0.578931, 0.418035, 0.418035
0.579247, 0.417728, 0.417728
0.579563, 0.417422, 0.417422
0.579880, 0.417115, 0.417115
0.580196, 0.416808, 0.416808
0.580512, 0.416501, 0.416501
0.580829, 0.416195, 0.416195
0.581145, 0.415888, 0.415888
0.581462, 0.415581, 0.415581
0.581778, 0.415274, 0.415274
0.582094, 0.414967, 0.414967
0.582411, 0.414660, 0.414660
0.582727, 0.414353, 0.414353
0.583043, 0.414046, 0.414046
0.583360, 0.413739, 0.413739
0.583676, 0.413432, 0.413432
0.583992, 0.413125, 0.413125
0.584309, 0.412818, 0.412818
0.584625, 0.412510, 0.412510
0.584941, 0.412203, 0.412203
0.585258, 0.411896, 0.411896
0.585574, 0.411589, 0.411589
0.585891, 0.411281, 0.411281
0.586207, 0.410974, 0.410974
0.586523, 0.410667, 0.410667
0.586840, 0.410359, 0.410359
0.587156, 0.410052, 0.410052
0.587472, 0.409744, 0.409744
0.587789, 0.409437, 0.409437
0.588105, 0.409129, 0.409129
0.588421, 0.408822, 0.408822
0.588738, 0.408514, 0.408514
0.589054, 0.408207, 0.408207
0.589370, 0.407899, 0.407899
0.589687, 0.407592, 0.407592
0.590003, 0.407284, 0.407284
0.590320, 0.406976, 0.406976
0.590636, 0.406669, 0.406669
0.590952, 0.406361, 0.406361
0.591269, 0.406053, 0.406053
0.591585, 0.405745, 0.405745
0.591901, 0.405437, 0.405437
0.592218, 0.405130, 0.405130
0.592534, 0.404822, 0.404822
0.592850, 0.404514, 0.404514
0.593167, 0.404206, 0.404206
0.593483, 0.403898, 0.403898
0.593799, 0.403590, 0.403590
0.594116, 0.403282, 0.403282
0.594432, 0.402974, 0.402974
0.594748, 0.402666, 0.402666
0.595065, 0.402358, 0.402358
0.595381, 0.402050, 0.402050
0.595698, 0.401741, 0.401741
0.596014, 0.401433, 0.401433
0.596330, 0.401125, 0.401125
0.596647, 0.400817, 0.400817
0.596963, 0.400509, 0.400509
0.597279, 0.400200, 0.400200
0.597596, 0.399892, 0.399892
0.597912, 0.399584, 0.399584
0.598228, 0.399275, 0.399275
0.598545, 0.398967, 0.398967
0.598861, 0.398659, 0.398659
0.599177, 0.398350, 0.398350
0.599494, 0.398042, 0.398042
0.599810, 0.397733, 0.397733
0.600127, 0.397425, 0.397425
0.600443, 0.397116, 0.397116
0.600759, 0.396808, 0.396808
0.601076, 0.396499, 0.396499
0.601392, 0.396191, 0.396191
0.601708, 0.395882, 0.395882
0.602025, 0.395573, 0.395573
0.602341, 0.395265, 0.395265
0.602657, 0.394956, 0.394956
0.602974, 0.394647, 0.394647
0.603290, 0.394338, 0.394338
0.603606, 0.394030, 0.394030
0.603923, 0.393721, 0.393721
0.604239, 0.393412, 0.393412
0.604556, 0.393103, 0.393103
0.604872, 0.392794, 0.392794
0.605188, 0.392485, 0.392485
0.605505, 0.392177, 0.392177
0.605821, 0.391868, 0.391868
0.606137, 0.391559, 0.391559
0.606454, 0.391250, 0.391250
0.606770, 0.390941, 0.390941
0.607086, 0.390632, 0.390632
0.607403, 0.390323, 0.390323
0.607719, 0.390014, 0.390014
0.608035, 0.389704, 0.389704
0.608352, 0.389395, 0.389395
0.608668, 0.389086, 0.389086
0.608984, 0.388777, 0.388777
0.609301, 0.388468, 0.388468
0.609617, 0.388159, 0.388159
0.609934, 0.387849, 0.387849
0.610250, 0.387540, 0.387540
0.610566, 0.387231, 0.387231
0.610883, 0.386922, 0.386922
0.611199, 0.386612, 0.386612
0.611515, 0.386303, 0.386303
0.611832, 0.385994, 0.385994
0.612148, 0.385684, 0.385684
0.612464, 0.385375, 0.385375
0.612781, 0.385065, 0.385065
0.613097, 0.384756, 0.384756
0.613413, 0.384446, 0.384446
0.613730, 0.384137, 0.384137
0.614046, 0.383827, 0.383827
0.614363, 0.383518, 0.383518
0.614679, 0.383208, 0.383208
0.614995, 0.382899, 0.382899
0.615312, 0.382589, 0.382589
0.615628, 0.382280, 0.382280
0.615944, 0.381970, 0.381970
0.616261, 0.381660, 0.381660
0.616577, 0.381351, 0.381351
0.616893, 0.381041, 0.381041
0.617210, 0.380731, 0.380731
0.617526, 0.380421, 0.380421
0.617842, 0.380112, 0.380112
0.618159, 0.379802, 0.379802
0.618475, 0.379492, 0.379492
0.618792, 0.379182, 0.379182
0.619108, 0.378872, 0.378872
0.619424, 0.378562, 0.378562
0.619741, 0.378253, 0.378253
0.620057, 0.377943, 0.377943
0.620373, 0.377633, 0.377633
0.620690, 0.377323, 0.377323
0.621006, 0.377013, 0.377013
0.621322, 0.376703, 0.376703
0.621639, 0.376393, 0.376393
0.621955, 0.376083, 0.376083
0.622271, 0.375773, 0.375773
0.622588, 0.375463, 0.375463
0.622904, 0.375152, 0.375152
0.623220, 0.374842, 0.374842
0.623537, 0.374532, 0.374532
0.623853, 0.374222, 0.374222
0.624170, 0.373912, 0.373912
0.624486, 0.373602, 0.373602
0.624802, 0.373292, 0.373292
0.625119, 0.372981, 0.372981
0.625435, 0.372671, 0.372671
0.625751, 0.372361, 0.372361
0.626068, 0.372050, 0.372050
0.626384, 0.371740, 0.371740
0.626700, 0.371430, 0.371430
0.627017, 0.371119, 0.371119
0.627333, 0.370809, 0.370809
0.627649, 0.370499, 0.370499
0.627966, 0.370188, 0.370188
0.628282, 0.369878, 0.369878
0.628599, 0.369567, 0.369567
0.628915, 0.369257, 0.369257
0.629231, 0.368947, 0.368947
0.629548, 0.368636, 0.368636
0.629864, 0.368326, 0.368326
0.630180, 0.368015, 0.368015
0.630497, 0.367704, 0.367704
0.630813, 0.367394, 0.367394
0.631129, 0.367083, 0.367083
0.631446, 0.366773, 0.366773
0.631762, 0.366462, 0.366462
0.632078, 0.366151, 0.366151
0.632395, 0.365841, 0.365841
0.632711, 0.365530, 0.365530
0.633028, 0.365219, 0.365219
0.633344, 0.364909, 0.364909
0.633660, 0.364598, 0.364598
0.633977, 0.364287, 0.364287
0.634293, 0.363976, 0.363976
0.634609, 0.363666, 0.363666
0.634926, 0.363355, 0.363355
0.635242, 0.363044, 0.363044
0.635558, 0.362733, 0.362733
0.635875, 0.362422, 0.362422
0.636191, 0.362111, 0.362111
0.636507, 0.361801, 0.361801
0.636824, 0.361490, 0.361490
0.637140, 0.361179, 0.361179
0.637457, 0.360868, 0.360868
0.637773, 0.360557, 0.360557
0.638089, 0.360246, 0.360246
0.638406, 0.359935, 0.359935
0.638722, 0.359624, 0.359624
0.639038, 0.359313, 0.359313
0.639355, 0.359002, 0.359002
0.639671, 0.358691, 0.358691
0.639987, 0.358380, 0.358380
0.640304, 0.358069, 0.358069
0.640620, 0.357757, 0.357757
0.640936, 0.357446, 0.357446
0.641253, 0.357135, 0.357135
0.641569, 0.356824, 0.356824
0.641885, 0.356513, 0.356513
0.642202, 0.356202, 0.356202
0.642518, 0.355890, 0.355890
0.642835, 0.355579, 0.355579
0.643151, 0.355268, 0.355268
0.643467, 0.354957, 0.354957
0.643784, 0.354645, 0.354645
0.644100, 0.354334, 0.354334
0.644416, 0.354023, 0.354023
0.644733, 0.353712, 0.353712
0.645049, 0.353400, 0.353400
0.645365, 0.353089, 0.353089
0.645682, 0.352777, 0.352777
0.645998, 0.352466, 0.352466
0.646314, 0.352155, 0.352155
0.646631, 0.351843, 0.351843
0.646947, 0.351532, 0.351532
0.647264, 0.351220, 0.351220
0.647580, 0.350909, 0.350909
0.647896, 0.350597, 0.350597
0.648213, 0.350286, 0.350286
0.648529, 0.349974, 0.349974
0.648845, 0.349663, 0.349663
0.649162, 0.349351, 0.349351
0.649478, 0.349040, 0.349040
0.649794, 0.348728, 0.348728
0.650111, 0.348417, 0.348417
0.650427, 0.348105, 0.348105
0.650743, 0.347794, 0.347794
0.651060, 0.347482, 0.347482
0.651376, 0.347170, 0.347170
0.651693, 0.346859, 0.346859
0.652009, 0.346547, 0.346547
0.652325, 0.346235, 0.346235
0.652642, 0.345924, 0.345924
0.652958, 0.345612, 0.345612
0.653274, 0.345300, 0.345300
0.653591, 0.344988, 0.344988
0.653907, 0.344677, 0.344677
0.654223, 0.344365, 0.344365
0.654540, 0.344053, 0.344053
0.654856, 0.343741, 0.343741
0.655172, 0.343429, 0.343429
0.655489, 0.343118, 0.343118
0.655805, 0.342806, 0.342806
0.656121, 0.342494, 0.342494
0.656438, 0.342182, 0.342182
0.656754, 0.341870, 0.341870
0.657071, 0.341558, 0.341558
0.657387, 0.341246, 0.341246
0.657703, 0.340934, 0.340934
0.658020, 0.340622, 0.340622
0.658336, 0.340310, 0.340310
0.658652, 0.339998, 0.339998
0.658969, 0.339686, 0.339686
0.659285, 0.339374, 0.339374
0.659601, 0.339062, 0.339062
0.659918, 0.338750, 0.338750
0.660234, 0.338438, 0.338438
0.660550, 0.338126, 0.338126
0.660867, 0.337814, 0.337814
0.661183, 0.337502, 0.337502
0.661500, 0.337190, 0.337190
0.661816, 0.336878, 0.336878
0.662132, 0.336566, 0.336566
0.662449, 0.336254, 0.336254
0.662765, 0.335942, 0.335942
0.663081, 0.335629, 0.335629
0.663398, 0.335317, 0.335317
0.663714, 0.335005, 0.335005
0.664030, 0.334693, 0.334693
0.664347, 0.334381, 0.334381
0.664663, 0.334068, 0.334068
0.664979, 0.333756, 0.333756
0.665296, 0.333444, 0.333444
0.665612, 0.333132, 0.333132
0.665929, 0.332819, 0.332819
0.666245, 0.332507, 0.332507
0.666561, 0.332195, 0.332195
0.666878, 0.331882, 0.331882
0.667194, 0.331570, 0.331570
0.667510, 0.331258, 0.331258
0.667827, 0.330945, 0.330945
0.668143, 0.330633, 0.330633
0.668459, 0.330321, 0.330321
0.668776, 0.330008, 0.330008
0.669092, 0.329696, 0.329696
0.669408, 0.329383, 0.329383
0.669725, 0.329071, 0.329071
0.670041, 0.328759, 0.328759
0.670357, 0.328446, 0.328446
0.670674, 0.328134, 0.328134
0.670990, 0.327821, 0.327821
0.671307, 0.327509, 0.327509
0.671623, 0.327196, 0.327196
0.671939, 0.326884, 0.326884
0.672256, 0.326571, 0.326571
0.672572, 0.326259, 0.326259
0.672888, 0.325946, 0.325946
0.673205, 0.325634, 0.325634
0.673521, 0.325321, 0.325321
0.673837, 0.325008, 0.325008
0.674154, 0.324696, 0.324696
0.674470, 0.324383, 0.324383
0.674786, 0.324071, 0.324071
0.675103, 0.323758, 0.323758
0.675419, 0.323445, 0.323445
0.675736, 0.323133, 0.323133
0.676052, 0.322820, 0.322820
0.676368, 0.322507, 0.322507
0.676685, 0.322195, 0.322195
0.677001, 0.321882, 0.321882
0.677317, 0.321569, 0.321569
0.677634, 0.321256, 0.321256
0.677950, 0.320944, 0.320944
0.678266, 0.320631, 0.320631
0.678583, 0.320318, 0.320318
0.678899, 0.320005, 0.320005
0.679215, 0.319693, 0.319693
0.679532, 0.319380, 0.319380
0.679848, 0.319067, 0.319067
0.680165, 0.318754, 0.318754
0.680481, 0.318441, 0.318441
0.680797, 0.318128, 0.318128
0.681114, 0.317816, 0.317816
0.681430, 0.317503, 0.317503
0.681746, 0.317190, 0.317190
0.682063, 0.316877, 0.316877
0.682379, 0.316564, 0.316564
0.682695, 0.316251, 0.316251
0.683012, 0.315938, 0.315938
0.683328, 0.315625, 0.315625
0.683644, 0.315312, 0.315312
0.683961, 0.314999, 0.314999
0.684277, 0.314687, 0.314687
0.684593, 0.314374, 0.314374
0.684910, 0.314061, 0.314061
0.685226, 0.313748, 0.313748
0.685543, 0.313435, 0.313435
0.685859, 0.313122, 0.313122
0.686175, 0.312809, 0.312809
0.686492, 0.312496, 0.312496
0.686808, 0.312182, 0.312182
0.687124, 0.311869, 0.311869
0.687441, 0.311556, 0.311556
0.687757, 0.311243, 0.311243
0.688073, 0.310930, 0.310930
0.688390, 0.310617, 0.310617
0.688706, 0.310304, 0.310304
0.689022, 0.309991, 0.309991
0.689339, 0.309678, 0.309678
0.689655, 0.309365, 0.309365
0.689972, 0.309051, 0.309051
0.690288, 0.308738, 0.308738
0.690604, 0.308425, 0.308425
0.690921, 0.308112, 0.308112
0.691237, 0.307799, 0.307799
0.691553, 0.307486, 0.307486
0.691870, 0.307172, 0.307172
0.692186, 0.306859, 0.306859
0.692502, 0.306546, 0.306546
0.692819, 0.306233, 0.306233
0.693135, 0.305919, 0.305919
0.693451, 0.305606, 0.305606
0.693768, 0.305293, 0.305293
0.694084, 0.304980, 0.304980
0.694401, 0.304666, 0.304666
0.694717, 0.304353, 0.304353
0.695033, 0.304040, 0.304040
0.695350, 0.303726, 0.303726
0.695666, 0.303413, 0.303413
0.695982, 0.303100, 0.303100
0.696299, 0.302786, 0.302786
0.696615, 0.302473, 0.302473
0.696931, 0.302160, 0.302160
0.697248, 0.301846, 0.301846
0.697564, 0.301533, 0.301533
0.697880, 0.301220, 0.301220
0.698197, 0.300906, 0.300906
0.698513, 0.300593, 0.300593
0.698829, 0.300279, 0.300279
0.699146, 0.299966, 0.299966
0.699462, 0.299653, 0.299653
0.699779, 0.299339, 0.299339
0.700095, 0.299026, 0.299026
0.700411, 0.298712, 0.298712
0.700728, 0.298399, 0.298399
0.701044, 0.298085, 0.298085
0.701360, 0.297772, 0.297772
0.701677, 0.297458, 0.297458
0.701993, 0.297145, 0.297145
0.702309, 0.296831, 0.296831
0.702626, 0.296518, 0.296518
0.702942, 0.296204, 0.296204
0.703258, 0.295891, 0.295891
0.703575, 0.295577, 0.295577
0.703891, 0.295263, 0.295263
0.704208, 0.294950, 0.294950
0.704524, 0.294636, 0.294636
0.704840, 0.294323, 0.294323
0.705157, 0.294009, 0.294009
0.705473, 0.293696, 0.293696
0.705789, 0.293382, 0.293382
0.706106, 0.293068, 0.293068
0.706422, 0.292755, 0.292755
0.706738, 0.292441, 0.292441
0.707055, 0.292127, 0.292127
0.707371, 0.291814, 0.291814
0.707687, 0.291500, 0.291500
0.708004, 0.291186, 0.291186
0.708320, 0.290873, 0.290873
0.708637, 0.290559, 0.290559
0.708953, 0.290245, 0.290245
0.709269, 0.289932, 0.289932
0.709586, 0.289618, 0.289618
0.709902, 0.289304, 0.289304
0.710218, 0.288990, 0.288990
0.710535, 0.288677, 0.288677
0.710851, 0.288363, 0.288363
0.711167, 0.288049, 0.288049
0.711484, 0.287735, 0.287735
0.711800, 0.287422, 0.287422
0.712116, 0.287108, 0.287108
0.712433, 0.286794, 0.286794
0.712749, 0.286480, 0.286480
0.713065, 0.286166, 0.286166
0.713382, 0.285853, 0.285853
0.713698, 0.285539, 0.285539
0.714015, 0.285225, 0.285225
0.714331, 0.284911, 0.284911
0.714647, 0.284597, 0.284597
0.714964, 0.284283, 0.284283
0.715280, 0.283970, 0.283970
0.715596, 0.283656, 0.283656
0.715913, 0.283342, 0.283342
0.716229, 0.283028, 0.283028
0.716545, 0.282714, 0.282714
0.716862, 0.282400, 0.282400
0.717178, 0.282086, 0.282086
0.717494, 0.281772, 0.281772
0.717811, 0.281458, 0.281458
0.718127, 0.281144, 0.281144
0.718444, 0.280831, 0.280831
0.718760, 0.280517, 0.280517
0.719076, 0.280203, 0.280203
0.719393, 0.279889, 0.279889
0.719709, 0.279575, 0.279575
0.720025, 0.279261, 0.279261
0.720342, 0.278947, 0.278947
0.720658, 0.278633, 0.278633
0.720974, 0.278319, 0.278319
0.721291, 0.278005, 0.278005
0.721607, 0.277691, 0.277691
0.721923, 0.277377, 0.277377
0.722240, 0.277063, 0.277063
0.722556, 0.276749, 0.276749
0.722873, 0.276435, 0.276435
0.723189, 0.276121, 0.276121
0.723505, 0.275807, 0.275807
0.723822, 0.275492, 0.275492
0.724138, 0.275178, 0.275178
0.724454, 0.274864, 0.274864
0.724771, 0.274550, 0.274550
0.725087, 0.274236, 0.274236
0.725403, 0.273922, 0.273922
0.725720, 0.273608, 0.273608
0.726036, 0.273294, 0.273294
0.726352, 0.272980, 0.272980
0.726669, 0.272666, 0.272666
0.726985, 0.272351, 0.272351
0.727301, 0.272037, 0.272037
0.727618, 0.271723, 0.271723
0.727934, 0.271409, 0.271409
0.728251, 0.271095, 0.271095
0.728567, 0.270781, 0.270781
0.728883, 0.270466, 0.270466
0.729200, 0.270152, 0.270152
0.729516, 0.269838, 0.269838
0.729832, 0.269524, 0.269524
0.730149, 0.269210, 0.269210
0.730465, 0.268895, 0.268895
0.730781, 0.268581, 0.268581
0.731098, 0.268267, 0.268267
0.731414, 0.267953, 0.267953
0.731730, 0.267639, 0.267639
0.732047, 0.267324, 0.267324
0.732363, 0.267010, 0.267010
0.732680, 0.266696, 0.266696
0.732996, 0.266382, 0.266382
0.733312, 0.266067, 0.266067
0.733629, 0.265753, 0.265753
0.733945, 0.265439, 0.265439
0.734261, 0.265124, 0.265124
0.734578, 0.264810, 0.264810
0.734894, 0.264496, 0.264496
0.735210, 0.264182, 0.264182
0.735527, 0.263867, 0.263867
0.735843, 0.263553, 0.263553
0.736159, 0.263239, 0.263239
0.736476, 0.262924, 0.262924
0.736792, 0.262610, 0.262610
0.737109, 0.262296, 0.262296
0.737425, 0.261981, 0.261981
0.737741, 0.261667, 0.261667
0.738058, 0.261352, 0.261352
0.738374, 0.261038, 0.261038
0.738690, 0.260724, 0.260724
0.739007, 0.260409, 0.260409
0.739323, 0.260095, 0.260095
0.739639, 0.259781, 0.259781
0.739956, 0.259466, 0.259466
0.740272, 0.259152, 0.259152
0.740588, 0.258837, 0.258837
0.740905, 0.258523, 0.258523
0.741221, 0.258208, 0.258208
0.741537, 0.257894, 0.257894
0.741854, 0.257580, 0.257580
0.742170, 0.257265, 0.257265
0.742487, 0.256951, 0.256951
0.742803, 0.256636, 0.256636
0.743119, 0.256322, 0.256322
0.743436, 0.256007, 0.256007
0.743752, 0.255693, 0.255693
0.744068, 0.255378, 0.255378
0.744385, 0.255064, 0.255064
0.744701, 0.254749, 0.254749
0.745017, 0.254435, 0.254435
0.745334, 0.254120, 0.254120
0.745650, 0.253806, 0.253806
0.745966, 0.253491, 0.253491
0.746283, 0.253177, 0.253177
0.746599, 0.252862, 0.252862
0.746916, 0.252548, 0.252548
0.747232, 0.252233, 0.252233
0.747548, 0.251919, 0.251919
0.747865, 0.251604, 0.251604
0.748181, 0.251290, 0.251290
0.748497, 0.250975, 0.250975
0.748814, 0.250660, 0.250660
0.749130, 0.250346, 0.250346
0.749446, 0.250031, 0.250031
0.749763, 0.249717, 0.249717
0.750079, 0.249402, 0.249402
0.750395, 0.249088, 0.249088
0.750712, 0.248773, 0.248773
0.751028, 0.248458, 0.248458
0.751345, 0.248144, 0.248144
0.751661, 0.247829, 0.247829
0.751977, 0.247514, 0.247514
0.752294, 0.247200, 0.247200
0.752610, 0.246885, 0.246885
0.752926, 0.246571, 0.246571
0.753243, 0.246256, 0.246256
0.753559, 0.245941, 0.245941
0.753875, 0.245627, 0.245627
0.754192, 0.245312, 0.245312
0.754508, 0.244997, 0.244997
0.754824, 0.244683, 0.244683
0.755141, 0.244368, 0.244368
0.755457, 0.244053, 0.244053
0.755773, 0.243739, 0.243739
0.756090, 0.243424, 0.243424
0.756406, 0.243109, 0.243109
0.756723, 0.242794, 0.242794
0.757039, 0.242480, 0.242480
0.757355, 0.242165, 0.242165
0.757672, 0.241850, 0.241850
0.757988, 0.241536, 0.241536
0.758304, 0.241221, 0.241221
0.758621, 0.240906, 0.240906
0.758937, 0.240591, 0.240591
0.759253, 0.240277, 0.240277
0.759570, 0.239962, 0.239962
0.759886, 0.239647, 0.239647
0.760202, 0.239332, 0.239332
0.760519, 0.239018, 0.239018
0.760835, 0.238703, 0.238703
0.761152, 0.238388, 0.238388
0.761468, 0.238073, 0.238073
0.761784, 0.237759, 0.237759
0.762101, 0.237444, 0.237444
0.762417, 0.237129, 0.237129
0.762733, 0.236814, 0.236814
0.763050, 0.236499, 0.236499
0.763366, 0.236185, 0.236185
0.763682, 0.235870, 0.235870
0.763999, 0.235555, 0.235555
0.764315, 0.235240, 0.235240
0.764631, 0.234925, 0.234925
0.764948, 0.234610, 0.234610
0.765264, 0.234296, 0.234296
0.765581, 0.233981, 0.233981
0.765897, 0.233666, 0.233666
0.766213, 0.233351, 0.233351
0.766530, 0.233036, 0.233036
0.766846, 0.232721, 0.232721
0.767162, 0.232406, 0.232406
0.767479, 0.232092, 0.232092
0.767795, 0.231777, 0.231777
0.768111, 0.231462, 0.231462
0.768428, 0.231147, 0.231147
0.768744, 0.230832, 0.230832
0.769060, 0.230517, 0.230517
0.769377, 0.230202, 0.230202
0.769693, 0.229887, 0.229887
0.770009, 0.229572, 0.229572
0.770326, 0.229258, 0.229258
0.770642, 0.228943, 0.228943
0.770959, 0.228628, 0.228628
0.771275, 0.228313, 0.228313
0.771591, 0.227998, 0.227998
0.771908, 0.227683, 0.227683
0.772224, 0.227368, 0.227368
0.772540, 0.227053, 0.227053
0.772857, 0.226738, 0.226738
0.773173, 0.226423, 0.226423
0.773489, 0.226108, 0.226108
0.773806, 0.225793, 0.225793
0.774122, 0.225478, 0.225478
0.774438, 0.225163, 0.225163
0.774755, 0.224848, 0.224848
0.775071, 0.224533, 0.224533
0.775388, 0.224218, 0.224218
0.775704, 0.223903, 0.223903
0.776020, 0.223588, 0.223588
0.776337, 0.223273, 0.223273
0.776653, 0.222958, 0.222958
0.776969, 0.222643, 0.222643
0.777286, 0.222328, 0.222328
0.777602, 0.222013, 0.222013
0.777918, 0.221698, 0.221698
0.778235, 0.221383, 0.221383
0.778551, 0.221068, 0.221068
0.778867, 0.220753, 0.220753
0.779184, 0.220438, 0.220438
0.779500, 0.220123, 0.220123
0.779817, 0.219808, 0.219808
