x, u_gen, u_spec
0.524052, 0.470674, 0.470674
0.524152, 0.470579, 0.470579
0.524252, 0.470484, 0.470484
0.524352, 0.470390, 0.470390
0.524452, 0.470295, 0.470295
0.524552, 0.470200, 0.470200
0.524652, 0.470106, 0.470106
0.524752, 0.470011, 0.470011
0.524852, 0.469916, 0.469916
0.524952, 0.469821, 0.469821
0.525053, 0.469727, 0.469727
0.525153, 0.469632, 0.469632
0.525253, 0.469537, 0.469537
0.525353, 0.469442, 0.469442
0.525453, 0.469347, 0.469347
0.525553, 0.469253, 0.469253
0.525653, 0.469158, 0.469158
0.525753, 0.469063, 0.469063
0.525853, 0.468968, 0.468968
0.525953, 0.468873, 0.468873
0.526053, 0.468779, 0.468779
0.526153, 0.468684, 0.468684
0.526253, 0.468589, 0.468589
0.526353, 0.468494, 0.468494
0.526453, 0.468399, 0.468399
0.526553, 0.468305, 0.468305
0.526653, 0.468210, 0.468210
0.526753, 0.468115, 0.468115
0.526853, 0.468020, 0.468020
0.526953, 0.467925, 0.467925
0.527053, 0.467830, 0.467830
0.527153, 0.467735, 0.467735
0.527253, 0.467641, 0.467641
0.527353, 0.467546, 0.467546
0.527453, 0.467451, 0.467451
0.527553, 0.467356, 0.467356
0.527653, 0.467261, 0.467261
0.527753, 0.467166, 0.467166
0.527853, 0.467071, 0.467071
0.527953, 0.466976, 0.466976
0.528053, 0.466881, 0.466881
0.528153, 0.466786, 0.466786
0.528253, 0.466692, 0.466692
0.528353, 0.466597, 0.466597
0.528453, 0.466502, 0.466502
0.528553, 0.466407, 0.466407
0.528653, 0.466312, 0.466312
0.528753, 0.466217, 0.466217
0.528853, 0.466122, 0.466122
0.528953, 0.466027, 0.466027
0.529053, 0.465932, 0.465932
0.529153, 0.465837, 0.465837
0.529253, 0.465742, 0.465742
0.529353, 0.465647, 0.465647
0.529453, 0.465552, 0.465552
0.529553, 0.465457, 0.465457
0.529653, 0.465362, 0.465362
0.529753, 0.465267, 0.465267
0.529853, 0.465172, 0.465172
0.529953, 0.465077, 0.465077
0.530053, 0.464982, 0.464982
0.530153, 0.464887, 0.464887
0.530253, 0.464792, 0.464792
0.530353, 0.464697, 0.464697
0.530453, 0.464602, 0.464602
0.530553, 0.464507, 0.464507
0.530653, 0.464412, 0.464412
0.530753, 0.464317, 0.464317
0.530853, 0.464222, 0.464222
0.530953, 0.464127, 0.464127
0.531053, 0.464032, 0.464032
0.531153, 0.463937, 0.463937
0.531253, 0.463842, 0.463842
0.531353, 0.463746, 0.463746
0.531453, 0.463651, 0.463651
0.531553, 0.463556, 0.463556
0.531653, 0.463461, 0.463461
0.531753, 0.463366, 0.463366
0.531853, 0.463271, 0.463271
0.531953, 0.463176, 0.463176
0.532053, 0.463081, 0.463081
0.532153, 0.462986, 0.462986
0.532253, 0.462891, 0.462891
0.532353, 0.462795, 0.462795
0.532453, 0.462700, 0.462700
0.532553, 0.462605, 0.462605
0.532653, 0.462510, 0.462510
0.532753, 0.462415, 0.462415
0.532853, 0.462320, 0.462320
0.532953, 0.462225, 0.462225
0.533053, 0.462129, 0.462129
0.533153, 0.462034, 0.462034
0.533253, 0.461939, 0.461939
0.533353, 0.461844, 0.461844
0.533453, 0.461749, 0.461749
0.533553, 0.461653, 0.461653
0.533653, 0.461558, 0.461558
0.533753, 0.461463, 0.461463
0.533853, 0.461368, 0.461368
0.533953, 0.461273, 0.461273
0.534053, 0.461177, 0.461177
0.534153, 0.461082, 0.461082
0.534253, 0.460987, 0.460987
0.534353, 0.460892, 0.460892
0.534453, 0.460797, 0.460797
0.534553, 0.460701, 0.460701
0.534653, 0.460606, 0.460606
0.534753, 0.460511, 0.460511
0.534853, 0.460416, 0.460416
0.534953, 0.460320, 0.460320
0.535054, 0.460225, 0.460225
0.535154, 0.460130, 0.460130
0.535254, 0.460035, 0.460035
0.535354, 0.459939, 0.459939
0.535454, 0.459844, 0.459844
0.535554, 0.459749, 0.459749
0.535654, 0.459653, 0.459653
0.535754, 0.459558, 0.459558
0.535854, 0.459463, 0.459463
0.535954, 0.459368, 0.459368
0.536054, 0.459272, 0.459272
0.536154, 0.459177, 0.459177
0.536254, 0.459082, 0.459082
0.536354, 0.458986, 0.458986
0.536454, 0.458891, 0.458891
0.536554, 0.458796, 0.458796
0.536654, 0.458700, 0.458700
0.536754, 0.458605, 0.458605
0.536854, 0.458510, 0.458510
0.536954, 0.458414, 0.458414
0.537054, 0.458319, 0.458319
0.537154, 0.458224, 0.458224
0.537254, 0.458128, 0.458128
0.537354, 0.458033, 0.458033
0.537454, 0.457938, 0.457938
0.537554, 0.457842, 0.457842
0.537654, 0.457747, 0.457747
0.537754, 0.457651, 0.457651
0.537854, 0.457556, 0.457556
0.537954, 0.457461, 0.457461
0.538054, 0.457365, 0.457365
0.538154, 0.457270, 0.457270
0.538254, 0.457174, 0.457174
0.538354, 0.457079, 0.457079
0.538454, 0.456984, 0.456984
0.538554, 0.456888, 0.456888
0.538654, 0.456793, 0.456793
0.538754, 0.456697, 0.456697
0.538854, 0.456602, 0.456602
0.538954, 0.456506, 0.456506
0.539054, 0.456411, 0.456411
0.539154, 0.456316, 0.456316
0.539254, 0.456220, 0.456220
0.539354, 0.456125, 0.456125
0.539454, 0.456029, 0.456029
0.539554, 0.455934, 0.455934
0.539654, 0.455838, 0.455838
0.539754, 0.455743, 0.455743
0.539854, 0.455647, 0.455647
0.539954, 0.455552, 0.455552
0.540054, 0.455456, 0.455456
0.540154, 0.455361, 0.455361
0.540254, 0.455265, 0.455265
0.540354, 0.455170, 0.455170
0.540454, 0.455074, 0.455074
0.540554, 0.454979, 0.454979
0.540654, 0.454883, 0.454883
0.540754, 0.454788, 0.454788
0.540854, 0.454692, 0.454692
0.540954, 0.454597, 0.454597
0.541054, 0.454501, 0.454501
0.541154, 0.454406, 0.454406
0.541254, 0.454310, 0.454310
0.541354, 0.454215, 0.454215
0.541454, 0.454119, 0.454119
0.541554, 0.454023, 0.454023
0.541654, 0.453928, 0.453928
0.541754, 0.453832, 0.453832
0.541854, 0.453737, 0.453737
0.541954, 0.453641, 0.453641
0.542054, 0.453546, 0.453546
0.542154, 0.453450, 0.453450
0.542254, 0.453354, 0.453354
0.542354, 0.453259, 0.453259
0.542454, 0.453163, 0.453163
0.542554, 0.453068, 0.453068
0.542654, 0.452972, 0.452972
0.542754, 0.452876, 0.452876
0.542854, 0.452781, 0.452781
0.542954, 0.452685, 0.452685
0.543054, 0.452590, 0.452590
0.543154, 0.452494, 0.452494
0.543254, 0.452398, 0.452398
0.543354, 0.452303, 0.452303
0.543454, 0.452207, 0.452207
0.543554, 0.452111, 0.452111
0.543654, 0.452016, 0.452016
0.543754, 0.451920, 0.451920
0.543854, 0.451824, 0.451824
0.543954, 0.451729, 0.451729
0.544054, 0.451633, 0.451633
0.544154, 0.451537, 0.451537
0.544254, 0.451442, 0.451442
0.544354, 0.451346, 0.451346
0.544454, 0.451250, 0.451250
0.544554, 0.451155, 0.451155
0.544654, 0.451059, 0.451059
0.544754, 0.450963, 0.450963
0.544854, 0.450868, 0.450868
0.544954, 0.450772, 0.450772
0.545055, 0.450676, 0.450676
0.545155, 0.450581, 0.450581
0.545255, 0.450485, 0.450485
0.545355, 0.450389, 0.450389
0.545455, 0.450293, 0.450293
0.545555, 0.450198, 0.450198
0.545655, 0.450102, 0.450102
0.545755, 0.450006, 0.450006
0.545855, 0.449910, 0.449910
0.545955, 0.449815, 0.449815
0.546055, 0.449719, 0.449719
0.546155, 0.449623, 0.449623
0.546255, 0.449527, 0.449527
0.546355, 0.449432, 0.449432
0.546455, 0.449336, 0.449336
0.546555, 0.449240, 0.449240
0.546655, 0.449144, 0.449144
0.546755, 0.449049, 0.449049
0.546855, 0.448953, 0.448953
0.546955, 0.448857, 0.448857
0.547055, 0.448761, 0.448761
0.547155, 0.448665, 0.448665
0.547255, 0.448570, 0.448570
0.547355, 0.448474, 0.448474
0.547455, 0.448378, 0.448378
0.547555, 0.448282, 0.448282
0.547655, 0.448186, 0.448186
0.547755, 0.448090, 0.448090
0.547855, 0.447995, 0.447995
0.547955, 0.447899, 0.447899
0.548055, 0.447803, 0.447803
0.548155, 0.447707, 0.447707
0.548255, 0.447611, 0.447611
0.548355, 0.447515, 0.447515
0.548455, 0.447420, 0.447420
0.548555, 0.447324, 0.447324
0.548655, 0.447228, 0.447228
0.548755, 0.447132, 0.447132
0.548855, 0.447036, 0.447036
0.548955, 0.446940, 0.446940
0.549055, 0.446844, 0.446844
0.549155, 0.446749, 0.446749
0.549255, 0.446653, 0.446653
0.549355, 0.446557, 0.446557
0.549455, 0.446461, 0.446461
0.549555, 0.446365, 0.446365
0.549655, 0.446269, 0.446269
0.549755, 0.446173, 0.446173
0.549855, 0.446077, 0.446077
0.549955, 0.445981, 0.445981
0.550055, 0.445885, 0.445885
0.550155, 0.445789, 0.445789
0.550255, 0.445694, 0.445694
0.550355, 0.445598, 0.445598
0.550455, 0.445502, 0.445502
0.550555, 0.445406, 0.445406
0.550655, 0.445310, 0.445310
0.550755, 0.445214, 0.445214
0.550855, 0.445118, 0.445118
0.550955, 0.445022, 0.445022
0.551055, 0.444926, 0.444926
0.551155, 0.444830, 0.444830
0.551255, 0.444734, 0.444734
0.551355, 0.444638, 0.444638
0.551455, 0.444542, 0.444542
0.551555, 0.444446, 0.444446
0.551655, 0.444350, 0.444350
0.551755, 0.444254, 0.444254
0.551855, 0.444158, 0.444158
0.551955, 0.444062, 0.444062
0.552055, 0.443966, 0.443966
0.552155, 0.443870, 0.443870
0.552255, 0.443774, 0.443774
0.552355, 0.443678, 0.443678
0.552455, 0.443582, 0.443582
0.552555, 0.443486, 0.443486
0.552655, 0.443390, 0.443390
0.552755, 0.443294, 0.443294
0.552855, 0.443198, 0.443198
0.552955, 0.443102, 0.443102
0.553055, 0.443006, 0.443006
0.553155, 0.442910, 0.442910
0.553255, 0.442814, 0.442814
0.553355, 0.442718, 0.442718
0.553455, 0.442622, 0.442622
0.553555, 0.442526, 0.442526
0.553655, 0.442430, 0.442430
0.553755, 0.442334, 0.442334
0.553855, 0.442238, 0.442238
0.553955, 0.442141, 0.442141
0.554055, 0.442045, 0.442045
0.554155, 0.441949, 0.441949
0.554255, 0.441853, 0.441853
0.554355, 0.441757, 0.441757
0.554455, 0.441661, 0.441661
0.554555, 0.441565, 0.441565
0.554655, 0.441469, 0.441469
0.554755, 0.441373, 0.441373
0.554855, 0.441277, 0.441277
0.554955, 0.441180, 0.441180
0.555056, 0.441084, 0.441084
0.555156, 0.440988, 0.440988
0.555256, 0.440892, 0.440892
0.555356, 0.440796, 0.440796
0.555456, 0.440700, 0.440700
0.555556, 0.440604, 0.440604
0.555656, 0.440508, 0.440508
0.555756, 0.440411, 0.440411
0.555856, 0.440315, 0.440315
0.555956, 0.440219, 0.440219
0.556056, 0.440123, 0.440123
0.556156, 0.440027, 0.440027
0.556256, 0.439931, 0.439931
0.556356, 0.439834, 0.439834
0.556456, 0.439738, 0.439738
0.556556, 0.439642, 0.439642
0.556656, 0.439546, 0.439546
0.556756, 0.439450, 0.439450
0.556856, 0.439354, 0.439354
0.556956, 0.439257, 0.439257
0.557056, 0.439161, 0.439161
0.557156, 0.439065, 0.439065
0.557256, 0.438969, 0.438969
0.557356, 0.438873, 0.438873
0.557456, 0.438776, 0.438776
0.557556, 0.438680, 0.438680
0.557656, 0.438584, 0.438584
0.557756, 0.438488, 0.438488
0.557856, 0.438391, 0.438391
0.557956, 0.438295, 0.438295
0.558056, 0.438199, 0.438199
0.558156, 0.438103, 0.438103
0.558256, 0.438007, 0.438007
0.558356, 0.437910, 0.437910
0.558456, 0.437814, 0.437814
0.558556, 0.437718, 0.437718
0.558656, 0.437622, 0.437622
0.558756, 0.437525, 0.437525
0.558856, 0.437429, 0.437429
0.558956, 0.437333, 0.437333
0.559056, 0.437236, 0.437236
0.559156, 0.437140, 0.437140
0.559256, 0.437044, 0.437044
0.559356, 0.436948, 0.436948
0.559456, 0.436851, 0.436851
0.559556, 0.436755, 0.436755
0.559656, 0.436659, 0.436659
0.559756, 0.436563, 0.436563
0.559856, 0.436466, 0.436466
0.559956, 0.436370, 0.436370
0.560056, 0.436274, 0.436274
0.560156, 0.436177, 0.436177
0.560256, 0.436081, 0.436081
0.560356, 0.435985, 0.435985
0.560456, 0.435888, 0.435888
0.560556, 0.435792, 0.435792
0.560656, 0.435696, 0.435696
0.560756, 0.435599, 0.435599
0.560856, 0.435503, 0.435503
0.560956, 0.435407, 0.435407
0.561056, 0.435310, 0.435310
0.561156, 0.435214, 0.435214
0.561256, 0.435118, 0.435118
0.561356, 0.435021, 0.435021
0.561456, 0.434925, 0.434925
0.561556, 0.434829, 0.434829
0.561656, 0.434732, 0.434732
0.561756, 0.434636, 0.434636
0.561856, 0.434539, 0.434539
0.561956, 0.434443, 0.434443
0.562056, 0.434347, 0.434347
0.562156, 0.434250, 0.434250
0.562256, 0.434154, 0.434154
0.562356, 0.434058, 0.434058
0.562456, 0.433961, 0.433961
0.562556, 0.433865, 0.433865
0.562656, 0.433768, 0.433768
0.562756, 0.433672, 0.433672
0.562856, 0.433575, 0.433575
0.562956, 0.433479, 0.433479
0.563056, 0.433383, 0.433383
0.563156, 0.433286, 0.433286
0.563256, 0.433190, 0.433190
0.563356, 0.433093, 0.433093
0.563456, 0.432997, 0.432997
0.563556, 0.432901, 0.432901
0.563656, 0.432804, 0.432804
0.563756, 0.432708, 0.432708
0.563856, 0.432611, 0.432611
0.563956, 0.432515, 0.432515
0.564056, 0.432418, 0.432418
0.564156, 0.432322, 0.432322
0.564256, 0.432225, 0.432225
0.564356, 0.432129, 0.432129
0.564456, 0.432032, 0.432032
0.564556, 0.431936, 0.431936
0.564656, 0.431840, 0.431840
0.564756, 0.431743, 0.431743
0.564856, 0.431647, 0.431647
0.564956, 0.431550, 0.431550
0.565057, 0.431454, 0.431454
0.565157, 0.431357, 0.431357
0.565257, 0.431261, 0.431261
0.565357, 0.431164, 0.431164
0.565457, 0.431068, 0.431068
0.565557, 0.430971, 0.430971
0.565657, 0.430875, 0.430875
0.565757, 0.430778, 0.430778
0.565857, 0.430682, 0.430682
0.565957, 0.430585, 0.430585
0.566057, 0.430489, 0.430489
0.566157, 0.430392, 0.430392
0.566257, 0.430295, 0.430295
0.566357, 0.430199, 0.430199
0.566457, 0.430102, 0.430102
0.566557, 0.430006, 0.430006
0.566657, 0.429909, 0.429909
0.566757, 0.429813, 0.429813
0.566857, 0.429716, 0.429716
0.566957, 0.429620, 0.429620
0.567057, 0.429523, 0.429523
0.567157, 0.429427, 0.429427
0.567257, 0.429330, 0.429330
0.567357, 0.429233, 0.429233
0.567457, 0.429137, 0.429137
0.567557, 0.429040, 0.429040
0.567657, 0.428944, 0.428944
0.567757, 0.428847, 0.428847
0.567857, 0.428751, 0.428751
0.567957, 0.428654, 0.428654
0.568057, 0.428557, 0.428557
0.568157, 0.428461, 0.428461
0.568257, 0.428364, 0.428364
0.568357, 0.428268, 0.428268
0.568457, 0.428171, 0.428171
0.568557, 0.428074, 0.428074
0.568657, 0.427978, 0.427978
0.568757, 0.427881, 0.427881
0.568857, 0.427784, 0.427784
0.568957, 0.427688, 0.427688
0.569057, 0.427591, 0.427591
0.569157, 0.427495, 0.427495
0.569257, 0.427398, 0.427398
0.569357, 0.427301, 0.427301
0.569457, 0.427205, 0.427205
0.569557, 0.427108, 0.427108
0.569657, 0.427011, 0.427011
0.569757, 0.426915, 0.426915
0.569857, 0.426818, 0.426818
0.569957, 0.426721, 0.426721
0.570057, 0.426625, 0.426625
0.570157, 0.426528, 0.426528
0.570257, 0.426431, 0.426431
0.570357, 0.426335, 0.426335
0.570457, 0.426238, 0.426238
0.570557, 0.426141, 0.426141
0.570657, 0.426045, 0.426045
0.570757, 0.425948, 0.425948
0.570857, 0.425851, 0.425851
0.570957, 0.425755, 0.425755
0.571057, 0.425658, 0.425658
0.571157, 0.425561, 0.425561
0.571257, 0.425465, 0.425465
0.571357, 0.425368, 0.425368
0.571457, 0.425271, 0.425271
0.571557, 0.425174, 0.425174
0.571657, 0.425078, 0.425078
0.571757, 0.424981, 0.424981
0.571857, 0.424884, 0.424884
0.571957, 0.424788, 0.424788
0.572057, 0.424691, 0.424691
0.572157, 0.424594, 0.424594
0.572257, 0.424497, 0.424497
0.572357, 0.424401, 0.424401
0.572457, 0.424304, 0.424304
0.572557, 0.424207, 0.424207
0.572657, 0.424110, 0.424110
0.572757, 0.424014, 0.424014
0.572857, 0.423917, 0.423917
0.572957, 0.423820, 0.423820
0.573057, 0.423723, 0.423723
0.573157, 0.423627, 0.423627
0.573257, 0.423530, 0.423530
0.573357, 0.423433, 0.423433
0.573457, 0.423336, 0.423336
0.573557, 0.423240, 0.423240
0.573657, 0.423143, 0.423143
0.573757, 0.423046, 0.423046
0.573857, 0.422949, 0.422949
0.573957, 0.422852, 0.422852
0.574057, 0.422756, 0.422756
0.574157, 0.422659, 0.422659
0.574257, 0.422562, 0.422562
0.574357, 0.422465, 0.422465
0.574457, 0.422369, 0.422369
0.574557, 0.422272, 0.422272
0.574657, 0.422175, 0.422175
0.574757, 0.422078, 0.422078
0.574857, 0.421981, 0.421981
0.574957, 0.421884, 0.421884
0.575058, 0.421788, 0.421788
0.575158, 0.421691, 0.421691
0.575258, 0.421594, 0.421594
0.575358, 0.421497, 0.421497
0.575458, 0.421400, 0.421400
0.575558, 0.421303, 0.421303
0.575658, 0.421207, 0.421207
0.575758, 0.421110, 0.421110
0.575858, 0.421013, 0.421013
0.575958, 0.420916, 0.420916
0.576058, 0.420819, 0.420819
0.576158, 0.420722, 0.420722
0.576258, 0.420625, 0.420625
0.576358, 0.420529, 0.420529
0.576458, 0.420432, 0.420432
0.576558, 0.420335, 0.420335
0.576658, 0.420238, 0.420238
0.576758, 0.420141, 0.420141
0.576858, 0.420044, 0.420044
0.576958, 0.419947, 0.419947
0.577058, 0.419850, 0.419850
0.577158, 0.419754, 0.419754
0.577258, 0.419657, 0.419657
0.577358, 0.419560, 0.419560
0.577458, 0.419463, 0.419463
0.577558, 0.419366, 0.419366
0.577658, 0.419269, 0.419269
0.577758, 0.419172, 0.419172
0.577858, 0.419075, 0.419075
0.577958, 0.418978, 0.418978
0.578058, 0.418881, 0.418881
0.578158, 0.418785, 0.418785
0.578258, 0.418688, 0.418688
0.578358, 0.418591, 0.418591
0.578458, 0.418494, 0.418494
0.578558, 0.418397, 0.418397
0.578658, 0.418300, 0.418300
0.578758, 0.418203, 0.418203
0.578858, 0.418106, 0.418106
0.578958, 0.418009, 0.418009
0.579058, 0.417912, 0.417912
0.579158, 0.417815, 0.417815
0.579258, 0.417718, 0.417718
0.579358, 0.417621, 0.417621
0.579458, 0.417524, 0.417524
0.579558, 0.417427, 0.417427
0.579658, 0.417330, 0.417330
0.579758, 0.417233, 0.417233
0.579858, 0.417136, 0.417136
0.579958, 0.417039, 0.417039
0.580058, 0.416942, 0.416942
0.580158, 0.416846, 0.416846
0.580258, 0.416749, 0.416749
0.580358, 0.416652, 0.416652
0.580458, 0.416555, 0.416555
0.580558, 0.416458, 0.416458
0.580658, 0.416361, 0.416361
0.580758, 0.416264, 0.416264
0.580858, 0.416167, 0.416167
0.580958, 0.416070, 0.416070
0.581058, 0.415973, 0.415973
0.581158, 0.415876, 0.415876
0.581258, 0.415779, 0.415779
0.581358, 0.415682, 0.415682
0.581458, 0.415584, 0.415584
0.581558, 0.415487, 0.415487
0.581658, 0.415390, 0.415390
0.581758, 0.415293, 0.415293
0.581858, 0.415196, 0.415196
0.581958, 0.415099, 0.415099
0.582058, 0.415002, 0.415002
0.582158, 0.414905, 0.414905
0.582258, 0.414808, 0.414808
0.582358, 0.414711, 0.414711
0.582458, 0.414614, 0.414614
0.582558, 0.414517, 0.414517
0.582658, 0.414420, 0.414420
0.582758, 0.414323, 0.414323
0.582858, 0.414226, 0.414226
0.582958, 0.414129, 0.414129
0.583058, 0.414032, 0.414032
0.583158, 0.413935, 0.413935
0.583258, 0.413838, 0.413838
0.583358, 0.413741, 0.413741
0.583458, 0.413643, 0.413643
0.583558, 0.413546, 0.413546
0.583658, 0.413449, 0.413449
0.583758, 0.413352, 0.413352
0.583858, 0.413255, 0.413255
0.583958, 0.413158, 0.413158
0.584058, 0.413061, 0.413061
0.584158, 0.412964, 0.412964
0.584258, 0.412867, 0.412867
0.584358, 0.412770, 0.412770
0.584458, 0.412673, 0.412673
0.584558, 0.412575, 0.412575
0.584658, 0.412478, 0.412478
0.584758, 0.412381, 0.412381
0.584858, 0.412284, 0.412284
0.584958, 0.412187, 0.412187
0.585059, 0.412090, 0.412090
0.585159, 0.411993, 0.411993
0.585259, 0.411896, 0.411896
0.585359, 0.411798, 0.411798
0.585459, 0.411701, 0.411701
0.585559, 0.411604, 0.411604
0.585659, 0.411507, 0.411507
0.585759, 0.411410, 0.411410
0.585859, 0.411313, 0.411313
0.585959, 0.411216, 0.411216
0.586059, 0.411118, 0.411118
0.586159, 0.411021, 0.411021
0.586259, 0.410924, 0.410924
0.586359, 0.410827, 0.410827
0.586459, 0.410730, 0.410730
0.586559, 0.410633, 0.410633
0.586659, 0.410535, 0.410535
0.586759, 0.410438, 0.410438
0.586859, 0.410341, 0.410341
0.586959, 0.410244, 0.410244
0.587059, 0.410147, 0.410147
0.587159, 0.410050, 0.410050
0.587259, 0.409952, 0.409952
0.587359, 0.409855, 0.409855
0.587459, 0.409758, 0.409758
0.587559, 0.409661, 0.409661
0.587659, 0.409564, 0.409564
0.587759, 0.409466, 0.409466
0.587859, 0.409369, 0.409369
0.587959, 0.409272, 0.409272
0.588059, 0.409175, 0.409175
0.588159, 0.409078, 0.409078
0.588259, 0.408980, 0.408980
0.588359, 0.408883, 0.408883
0.588459, 0.408786, 0.408786
0.588559, 0.408689, 0.408689
0.588659, 0.408591, 0.408591
0.588759, 0.408494, 0.408494
0.588859, 0.408397, 0.408397
0.588959, 0.408300, 0.408300
0.589059, 0.408202, 0.408202
0.589159, 0.408105, 0.408105
0.589259, 0.408008, 0.408008
0.589359, 0.407911, 0.407911
0.589459, 0.407813, 0.407813
0.589559, 0.407716, 0.407716
0.589659, 0.407619, 0.407619
0.589759, 0.407522, 0.407522
0.589859, 0.407424, 0.407424
0.589959, 0.407327, 0.407327
0.590059, 0.407230, 0.407230
0.590159, 0.407133, 0.407133
0.590259, 0.407035, 0.407035
0.590359, 0.406938, 0.406938
0.590459, 0.406841, 0.406841
0.590559, 0.406744, 0.406744
0.590659, 0.406646, 0.406646
0.590759, 0.406549, 0.406549
0.590859, 0.406452, 0.406452
0.590959, 0.406354, 0.406354
0.591059, 0.406257, 0.406257
0.591159, 0.406160, 0.406160
0.591259, 0.406063, 0.406063
0.591359, 0.405965, 0.405965
0.591459, 0.405868, 0.405868
0.591559, 0.405771, 0.405771
0.591659, 0.405673, 0.405673
0.591759, 0.405576, 0.405576
0.591859, 0.405479, 0.405479
0.591959, 0.405381, 0.405381
0.592059, 0.405284, 0.405284
0.592159, 0.405187, 0.405187
0.592259, 0.405089, 0.405089
0.592359, 0.404992, 0.404992
0.592459, 0.404895, 0.404895
0.592559, 0.404797, 0.404797
0.592659, 0.404700, 0.404700
0.592759, 0.404603, 0.404603
0.592859, 0.404505, 0.404505
0.592959, 0.404408, 0.404408
0.593059, 0.404311, 0.404311
0.593159, 0.404213, 0.404213
0.593259, 0.404116, 0.404116
0.593359, 0.404019, 0.404019
0.593459, 0.403921, 0.403921
0.593559, 0.403824, 0.403824
0.593659, 0.403727, 0.403727
0.593759, 0.403629, 0.403629
0.593859, 0.403532, 0.403532
0.593959, 0.403434, 0.403434
0.594059, 0.403337, 0.403337
0.594159, 0.403240, 0.403240
0.594259, 0.403142, 0.403142
0.594359, 0.403045, 0.403045
0.594459, 0.402948, 0.402948
0.594559, 0.402850, 0.402850
0.594659, 0.402753, 0.402753
0.594759, 0.402655, 0.402655
0.594859, 0.402558, 0.402558
0.594959, 0.402461, 0.402461
0.595060, 0.402363, 0.402363
0.595160, 0.402266, 0.402266
0.595260, 0.402168, 0.402168
0.595360, 0.402071, 0.402071
0.595460, 0.401974, 0.401974
0.595560, 0.401876, 0.401876
0.595660, 0.401779, 0.401779
0.595760, 0.401681, 0.401681
0.595860, 0.401584, 0.401584
0.595960, 0.401486, 0.401486
0.596060, 0.401389, 0.401389
0.596160, 0.401292, 0.401292
0.596260, 0.401194, 0.401194
0.596360, 0.401097, 0.401097
0.596460, 0.400999, 0.400999
0.596560, 0.400902, 0.400902
0.596660, 0.400804, 0.400804
0.596760, 0.400707, 0.400707
0.596860, 0.400610, 0.400610
0.596960, 0.400512, 0.400512
0.597060, 0.400415, 0.400415
0.597160, 0.400317, 0.400317
0.597260, 0.400220, 0.400220
0.597360, 0.400122, 0.400122
0.597460, 0.400025, 0.400025
0.597560, 0.399927, 0.399927
0.597660, 0.399830, 0.399830
0.597760, 0.399732, 0.399732
0.597860, 0.399635, 0.399635
0.597960, 0.399537, 0.399537
0.598060, 0.399440, 0.399440
0.598160, 0.399343, 0.399343
0.598260, 0.399245, 0.399245
0.598360, 0.399148, 0.399148
0.598460, 0.399050, 0.399050
0.598560, 0.398953, 0.398953
0.598660, 0.398855, 0.398855
0.598760, 0.398758, 0.398758
0.598860, 0.398660, 0.398660
0.598960, 0.398563, 0.398563
0.599060, 0.398465, 0.398465
0.599160, 0.398368, 0.398368
0.599260, 0.398270, 0.398270
0.599360, 0.398173, 0.398173
0.599460, 0.398075, 0.398075
0.599560, 0.397978, 0.397978
0.599660, 0.397880, 0.397880
0.599760, 0.397783, 0.397783
0.599860, 0.397685, 0.397685
0.599960, 0.397587, 0.397587
0.600060, 0.397490, 0.397490
0.600160, 0.397392, 0.397392
0.600260, 0.397295, 0.397295
0.600360, 0.397197, 0.397197
0.600460, 0.397100, 0.397100
0.600560, 0.397002, 0.397002
0.600660, 0.396905, 0.396905
0.600760, 0.396807, 0.396807
0.600860, 0.396710, 0.396710
0.600960, 0.396612, 0.396612
0.601060, 0.396515, 0.396515
0.601160, 0.396417, 0.396417
0.601260, 0.396319, 0.396319
0.601360, 0.396222, 0.396222
0.601460, 0.396124, 0.396124
0.601560, 0.396027, 0.396027
0.601660, 0.395929, 0.395929
0.601760, 0.395832, 0.395832
0.601860, 0.395734, 0.395734
0.601960, 0.395636, 0.395636
0.602060, 0.395539, 0.395539
0.602160, 0.395441, 0.395441
0.602260, 0.395344, 0.395344
0.602360, 0.395246, 0.395246
0.602460, 0.395149, 0.395149
0.602560, 0.395051, 0.395051
0.602660, 0.394953, 0.394953
0.602760, 0.394856, 0.394856
0.602860, 0.394758, 0.394758
0.602960, 0.394661, 0.394661
0.603060, 0.394563, 0.394563
0.603160, 0.394465, 0.394465
0.603260, 0.394368, 0.394368
0.603360, 0.394270, 0.394270
0.603460, 0.394173, 0.394173
0.603560, 0.394075, 0.394075
0.603660, 0.393977, 0.393977
0.603760, 0.393880, 0.393880
0.603860, 0.393782, 0.393782
0.603960, 0.393684, 0.393684
0.604060, 0.393587, 0.393587
0.604160, 0.393489, 0.393489
0.604260, 0.393392, 0.393392
0.604360, 0.393294, 0.393294
0.604460, 0.393196, 0.393196
0.604560, 0.393099, 0.393099
0.604660, 0.393001, 0.393001
0.604760, 0.392903, 0.392903
0.604860, 0.392806, 0.392806
0.604960, 0.392708, 0.392708
0.605061, 0.392610, 0.392610
0.605161, 0.392513, 0.392513
0.605261, 0.392415, 0.392415
0.605361, 0.392318, 0.392318
0.605461, 0.392220, 0.392220
0.605561, 0.392122, 0.392122
0.605661, 0.392025, 0.392025
0.605761, 0.391927, 0.391927
0.605861, 0.391829, 0.391829
0.605961, 0.391732, 0.391732
0.606061, 0.391634, 0.391634
0.606161, 0.391536, 0.391536
